movie_id,movie_name,description,true_genre,predicted_genre,prob_action,prob_horror,prob_romance
tt21379248,Freeze,on a rescue mission to the north pole to retrieve an old friend and his lost expedition crew captain mortimer gets more than he bargained for when his ship is frozen into the ice sheet and,horror,action,0.95611405,0.021957418,0.021928553
tt0077327,"China 9, Liberty 37",the railroad hires a condemned killer to murder an uncooperative rancher but the assassin fails to deliver prompting the railroad men to go after him instead,romance,action,0.81497073,0.12306147,0.061967794
tt0251422,Take It to the Limit,a troubled teenager joins a group of rock climbers and is quickly forced into a death-defying adventure,action,horror,0.44880226,0.510053,0.041144688
tt0111764,The Underground Banker,a man's family is torn apart when his wife takes a loan from a loan shark who will stop at nothing to get his money back,horror,romance,0.4287009,0.07658043,0.49471873
tt0068978,La muerte incierta,a planter who lives with his son in a remote area of india has an affair with a native girl on a trip to england he remarries and the native girl commits suicide on his return he is,horror,romance,0.17345932,0.26452875,0.56201196
tt13386092,Under Attack,dr veronica mccabe is shutting down the plum island animal disease center because they are bringing diseased animals through her town her nine year old son alex contracts an unknown disease and now she has to find the cure but how?,action,horror,0.18525957,0.5730217,0.24171871
tt0397044,Blood and Chocolate,a teenage werewolf is torn between honoring her family's secret and her love for a man,horror,romance,0.0634557,0.17953874,0.7570056
tt21418328,Apocalypse Unknown,a young man is abandoned by his family and must navigate his way through a brand new dangerous world,horror,action,0.47630015,0.3180169,0.20568298
tt5252178,Bobby Brick,when a bouncer prevents the son of a loanshark from raping a club patron it leads to dire consequences for himself and all those dear to him,action,romance,0.1962488,0.3304062,0.473345
tt18313356,Jericho Ridge,trapped and without backup a small town cop fights for her life when her remote sheriff's office is targeted by murderous attackers,action,horror,0.42427906,0.5545886,0.021132281
tt0349527,Hanggang kailan ako papatay para mabuhay,ruben has grown up with his grandmother since his father died and his mother decided to remarry his childhood was unhappy and he blamed his mother for his misery later from need for,action,romance,0.23051403,0.067524545,0.7019614
tt1094296,For Sale by Owner,a newly married couple buy property that not only has a link to the husband's past but also to the lost colony of roanoke,horror,romance,0.19591923,0.27680835,0.5272724
tt11362678,Brother's Revenge,when two brothers become separated their lives take different turns but 20 years later when they meet again and their lives once again intertwine they are faced with a tough decision to make is the truth really just old lies?,action,romance,0.23132169,0.1674504,0.6012279
tt6941162,Neko,two guys are moving in a small village called 'purea' to undertake a screenwrite course but there's something really special and magical about this place where weird characters come from other worlds,action,romance,0.2738306,0.21180518,0.5143642
tt0034647,Destination Unknown,a beautiful dutch girl finds herself in peking being pursued by agents of the japanese government,romance,action,0.69793034,0.07037296,0.23169674
tt5836612,Reasons to Avoid Dying Sadly,inspired on the book by the same name the film is divided into 6 short stories in the same city each story deals with deep human emotions in tales that covey fantastic elements to prove,action,horror,0.33413982,0.42204028,0.24381985
tt4982356,The Forest,a new teacher arrives at a small village in rural thailand he has just left the monkhood and has taken a job at the local school in a quest to discover life outside the monastery he finds,horror,romance,0.20287313,0.29300007,0.5041268
tt1487126,Without a Crowd,throw out the script roll the camera grab your guitar and pour the whiskey you might get a crowd you might not,romance,horror,0.19496778,0.74976903,0.055263147
tt0116770,Killer Tongue,this horror story involves a woman hiding out with four pastel colored poodles in a desert gas station with the loot from a heist while her boy friend does prison time a meteorite crashes,horror,action,0.7338124,0.20781912,0.05836853
tt0057720,Zorro and the Three Musketeers,a romantic adventure about royal kidnapping friendship across the trenches and high treason,action,romance,0.08339664,0.032332532,0.8842707
tt0973783,Big B,four brothers hunt for the killer and the truth behind their loving foster mother who was murdered in cold blood ,action,horror,0.40578568,0.57298326,0.021231018
tt0301647,Nada x perder,gonzalo romero a 32-year-old lawyer looking for economic prosperity tragically changes his life when his father and brother are attacked by the nephew and right-hand man of an influential,action,romance,0.38189855,0.10609733,0.5120042
tt1339588,Runaways,after marrying the beautiful abril and moving back to the small town where she grew up proud new groom daniel realizes that his new bride keeps a dark secret and that earning the respect of the locals just might cost him his life,action,horror,0.15636532,0.77628237,0.06735238
tt7736564,Siargao,three souls vibe in the island off of northeastern mindanao,romance,action,0.3934301,0.3487676,0.2578023
tt0288213,Uniform Virgin: The Prey,a viciously sadistic tale of an orgy of rape and violence in a japanese high school,horror,action,0.5070064,0.4044115,0.08858202
tt0291841,Sexy Girls of Denmark,the son of a big film producer goes to copenhagen from hong kong trying to seal a deal,romance,action,0.70193446,0.07691149,0.22115406
tt0955291,The Lone Defender,feature version of the same-titled 1930 serial with re-shot and added material,romance,horror,0.29996893,0.43181983,0.2682112
tt21922306,Five Hells for a Thief,after being released from prison a former armed robber convinces his younger brother and partner to help him perform one last job but the church they are targeting may not actually be a church,horror,action,0.72980106,0.20063399,0.06956499
tt0790686,Mirrors,an ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home,horror,action,0.8660396,0.10946411,0.024496352
tt5140182,Junction 48,set against a backdrop of the israeli-palestinian conflict palestinian rapper kareem and his singer girlfriend manar struggle love and make music in their crime-ridden ghetto and tel aviv's hip-hop club scene,action,romance,0.02951563,0.009509897,0.9609745
tt0115961,Coyote Summer,callie carpenter's mom must travel to england for work and she decides that it would be best for her hard-to-handle daughter callie to spend the summer at her aunt and uncles horse ranch rather than travel abroad with her,action,romance,0.048967194,0.037683927,0.91334885
tt0082367,Fear No Evil,high school student turns out to be personification of lucifer two arch angels in human form (as women) take him on,horror,romance,0.23963125,0.28616172,0.47420698
tt0257943,Mujeres encantadoras,un grupo de mujeres sospecha que su pareja le es infiel y arma un enredo a los pobres mujeriegos involucrados,romance,action,0.77999467,0.050389733,0.1696156
tt10719916,El Amarre,a woman has a crush with a coworker and makes a ritual to make him fall in love with her but things got a little out of hand when she messes with forces no one can control,horror,romance,0.14840166,0.32261562,0.5289827
tt0420265,"Find Her, Keep Her",they are the wealthiest players in town life cant be better money fame the girls but one thing they aim for is finding her and keeping her,action,romance,0.093718894,0.06467834,0.84160274
tt0171198,Crveni udar,at the beginning of the war the germans come to the mine trepca in kosovo and occupy it communist party and the workers do not agree with that and under constant repression beginning,action,romance,0.09584555,0.054776262,0.8493782
tt5241534,Seizure,a young gangster forced into trafficking girls goes into hiding when a deal goes wrong but when the girl unleashes her supernatural curse he must decide between his love for her or running for his life,horror,action,0.47550032,0.32000503,0.20449471
tt6890592,Bandit Queen-2,story of a film film is based on phoolan devi's life,action,romance,0.38254735,0.1503202,0.46713242
tt5699110,Northern,a haunted veteran stranded in the isolated snowy wilds of maine must embrace the killer within when a posse of bostonian gangsters from his past come looking for him,action,horror,0.3016688,0.65530694,0.04302428
tt6217306,Apostle,in 1905 a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island,horror,action,0.6026513,0.390015,0.0073337164
tt0059052,Con el viento solano,the girlfriend of a young gypsy tries to guide her life in a proper way but does not achieve it when she gets difficulties because of a fight everything changes,action,romance,0.10057879,0.059335176,0.84008604
tt15034460,Nightmarchers,hours before being deployed to active duty overseas a group of misfit soldiers blowing off steam come under attack by the ghosts of ancient hawaiian warriors with no way to defend themselves,horror,action,0.9159662,0.062944725,0.021089062
tt11487742,The Evil Within,plot is currently under wraps,horror,action,0.5469989,0.3428301,0.11017096
tt0096141,The Lead,tehran 1948 a young jewish couple danial and his wife munes decide to immigrate to the recently founded state of israel but their application is rejected on the ground of the documents,action,horror,0.22465684,0.43896928,0.33637387
tt5202788,Vijay Dinanath Chauhan,dinanath chouhan is a debt ridden farmer unable to meet his endshis son vijay dinanath chouhan is a movie buff and crazy for superstar amitabh bachchanwith his passion vijay tries to help his debt ridden father,action,romance,0.43522006,0.034443367,0.5303365
tt6644200,A Quiet Place,in a post-apocalyptic world a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing,horror,romance,0.21697418,0.18449499,0.59853077
tt1726775,Tenderfoot,an independent film about a group of teenagers at school and how a war affects them this film was made on a micro budget solely by teenagers and was made over a period of one and a half,action,horror,0.15984264,0.7747812,0.06537616
tt0183833,Su,a architect lost his wife and child in a waterdisaster,action,romance,0.17426866,0.19842589,0.62730545
tt3575244,The Shoot,a fashion shoot in the desert goes horribly wrong when two hard-up rockers try their luck at robbing it,horror,action,0.8031873,0.08608189,0.110730775
tt0763840,Home of the Brave,three soldiers struggle to readjust to life at home after returning home from a lengthy tour in iraq,action,romance,0.2591816,0.18666983,0.5541486
tt0495893,Shikaar,sree nath falls in love with a poor woman and both get intimate resulting in her getting pregnant when the time comes for sree to marry her he renounces her and instead marries the,action,romance,0.028414337,0.022962881,0.9486228
tt0075911,Darinda,as kid krishna is in love with kirti who has a scar on her back considered to be unluckykrishna burns his hand and makes similar scar on his body so that they can get marriedthakur sahab,action,horror,0.1973059,0.42374253,0.37895158
tt1860175,Marhulový ostrov,the story of a girl who raises passion and subsequent rage between two brothers the inhabitants of the nearby village watch their lives from far away the only witness to their,romance,horror,0.20713508,0.40777567,0.38508922
tt3160226,Tales of Albion,myths legends and folklore of britain re-told in 8 tales woven together by a storyteller,action,horror,0.13732909,0.73519015,0.1274808
tt4368894,The Bridge at Lo-Yang,during the song dynasty a river separates people on both sides ferries capsize in its turbulent waters legend has it that the turtle and snake demons live under its waters,romance,action,0.47625986,0.41202798,0.11171216
tt2899428,Istoriya odnoy starushki,an elderly paralyzed woman is in a nursing home for several years suddenly her relatives come and take her home vulnerable helpless unable to say she thinks she has returned to the family and found a house,action,horror,0.07743178,0.76585406,0.15671419
tt0007317,The Secret of the Submarine,episode 1: dr ralph burke a scientist and inventor perfects an apparatus enabling submarine craft to remain underwater indefinitely without relying wholly upon compressed air stored in,action,romance,0.315532,0.106661335,0.57780665
tt0230419,Klassik,the current aces of billiards from different cities of russia decided together to make a gift to their teachers living out their days in almshouses they decided to raise money and,action,romance,0.14276291,0.0559229,0.80131423
tt9886862,The Arrangement,while bainsy sit's in prison thinking his assest and wealth will be there waiting upon his release he comes to learn that dan has stolen £150000 of the hidden cash while dan lived the,action,horror,0.33269763,0.41639194,0.25091043
tt0215149,Sarvakalasala,this story deals with an orphan named lal who keeps studying in a college even though he has earned three masters degrees various events happening in the college form the plot of the story,romance,action,0.45950896,0.23537049,0.3051206
tt0035067,The Miracle Kid,unknown to his clients publicity man al bolger handles the accounts for both madame gloria and j hamilton gibbs who run rival body building institutes,action,romance,0.14028995,0.08984187,0.76986814
tt3915354,Censurado: Inno all'amore,christmas eve the clock has just struck at midnight a man is sitting on the couch beside the great christmas tree dominating the wide living room decorations lights colors lisa his,action,horror,0.14633977,0.46110365,0.3925565
tt0374809,Küçük hanimefendi,a taxi driver and an orphan girl meet each other for the first time through an arranged marriage the orphan girl grows up to inherit a family fortune and turns out to be the lady of a mansion by means of a secret benefactor,romance,horror,0.12540302,0.68409777,0.19049922
tt0014586,Waxworks,a wax museum hires a writer to give the sculptures stories the writer imagines himself and the museum owner's daughter in the stories,horror,romance,0.06522744,0.16647777,0.76829475
tt0015627,Black Cyclone,a cowboy and a wild horse find they have some things in common: both have enemies out to get them and both must save their mates from danger,romance,action,0.71812767,0.07496983,0.20690253
tt0429567,Alpago: Alpaslanin fedaisi,alparslan the seljuk's sultan who has aimed to end the sovereignty of the byzantine emperor romanian diogenes in anatolia is also fights with hasan sabbah he calls for duty to alpago to fight against them,romance,action,0.94054234,0.031977367,0.02748031
tt0033537,Dive Bomber,a military surgeon teams with a ranking navy flyer to develop a high-altitude suit which will protect pilots from blacking out when they go into a steep dive,romance,action,0.7773699,0.06528379,0.15734634
tt1821682,Traffic,the lives of some different people get intertwined when a girl is in urgent need of a heart transplant with the only heart donor being many miles of traffic away,action,romance,0.14526252,0.20337038,0.6513671
tt3312884,We Will Part,a film about a young man a woman and the few days they are forced to spend together in a remote cabin in sweden,romance,horror,0.04839599,0.7528996,0.19870436
tt23134496,Saelo-un maengseo,the story of three young men who were taken away by the japanese invaders for forced labor and after their release they returned to their native fishing village and enthusiastically set about restoring the economy,romance,action,0.8326371,0.0696481,0.097714856
tt19886662,Don't Mess,a cowboy governor faces off against a fragile president in a timely satire in the spirit of veep and wag the dog,action,romance,0.3203682,0.32732043,0.3523113
tt0054964,The Conspirator,two hostile clans had reached an artificial reconciliation which involves the marriage of a person from each family the boy's father is away to serve the emperor and his highly despotic,action,romance,0.1904544,0.059938412,0.74960715
tt0067123,Gamera vs. Zigra,space aliens arrive on earth with their giant shark and intend to take over the planet but they must first destroy gamera,action,horror,0.3918407,0.5610152,0.047144048
tt2364114,The Dealer,a guy travel to turkey and work there and finally became a dealer and there he met with his old enemy who married to the girl that he loves,action,romance,0.06088886,0.010578101,0.928533
tt21301486,Gadis Jolobu,three bachelors have been very close since their childhood and they are putting their efforts to find their soulmates in their hometown the curse of lambat sunat lambatlah kahwin often,romance,horror,0.15878017,0.63901085,0.20220895
tt2229525,T.H.E Professional,a chinese copy of heat without any credit!,action,romance,0.29984227,0.08970818,0.61044955
tt10140632,A Man Who Meets Himself,a man faces down his murderous alter-ego the latter hellbent on consuming his life,horror,action,0.514301,0.42121056,0.064488485
tt9454494,Midnight Dreamers,this is a vampire story that happens in paris it tells a dark fairy tale about love and immortality an aristocratic french vampire koi founds a film company 100 years ago his family,romance,horror,0.06465854,0.9049906,0.030350802
tt2300024,Street Soccer,a young lad moves to london and find himself drawn into the dark and sometimes violent world of car park football where there's no rules and no referee - just skills,action,horror,0.32181185,0.5949516,0.083236516
tt6057618,M.I.A.,a man wakes strapped to a chair with no memory of who he is - he spends the day trying to stay alive and solve the mystery behind the man he sees staring back in the mirror,action,horror,0.25203025,0.615678,0.1322917
tt0022913,Freaks,a circus' beautiful trapeze artist agrees to marry the leader of side-show performers but his deformed friends discover she is only marrying him for his inheritance,horror,romance,0.072532885,0.08904031,0.8384268
tt3908146,Bloody and Trash,une contamination virale contraint quelques survivants à se réfugier dans un tunnel désafecténe se doutant pas de ce qu'il abritait,horror,romance,0.33275235,0.10629595,0.56095165
tt0033836,The Little Foxes,the ruthless moneyed hubbard clan lives in and poisons their part of the deep south at the turn of the twentieth century,romance,action,0.67136365,0.085707866,0.2429285
tt3896198,Guardians of the Galaxy Vol. 2,the guardians struggle to keep together as a team while dealing with their personal family issues notably star-lord's encounter with his father the ambitious celestial being ego,action,romance,0.13419874,0.09982897,0.7659723
tt0869152,They Wait,a young mother and her six-year-old son come face to face with the mysteries of two murders and a great crime against the chinese community into which they have recently arrived from shanghai,horror,action,0.47676718,0.46127763,0.061955187
tt0081693,The Pumaman,thousands of years ago aliens visited earth and fathered the pumaman a man-god with supernatural powers entrusted by a gold mask with the ability to control people's minds which in present-day london falls upon the wrong hands,action,horror,0.4691805,0.48681748,0.044002004
tt1600819,Hariko no tora,momofuku hanazawa is a man with a problem he loves hanafuda a japanese card game but he always loses his losing streak has created a mountain of debt to torakichi takida the older,horror,romance,0.109609894,0.065577336,0.8248128
tt8285432,Pop Black Posta,what would happen if someone were reading your mail? this is what a wild group of characters will discover in the claustrophobic atmosphere of the postal service when a safe place like the,action,horror,0.22211611,0.6340471,0.14383675
tt14742104,The Seminar,a woman must protect her self help guru from a gang of killers at a spiritual seminar,horror,action,0.8391686,0.085294664,0.0755367
tt1340094,The Crow,a modern re-imagining of the beloved character the crow based on the original graphic novel by james o'barr,action,horror,0.24154326,0.39874274,0.3597139
tt1468321,Higashi no Eden Gekijôban II: Paradise Lost,the game is finally coming to a conclusion the authorities are closing in on saki and her friends while the selecaos' maneuvering start to bring us closer to the truth about mr outside,action,romance,0.18345733,0.24361084,0.5729318
tt16529222,Special Delivery,i deliver everything that the post office service does not handle eun-ha who is a normal junkyard employee secretly works as a delivery clerk that deals with unusual delivery requests,action,romance,0.11615934,0.05728346,0.8265572
tt6587756,Gemerlapan,mimi presence at an elite college has caused various reactions the arrival of a new student (mr x) fueled the competition between them all,romance,horror,0.17453969,0.6692748,0.1561855
tt0419062,Pizza Man vs. the Dude,when the worlds of high speed pizza delivery and accidentally invoked gypsy elemental beings collide cheese is extra,horror,action,0.62666976,0.069671236,0.30365905
tt0476540,The Entrance,a police detective is swept into a web of deception and in search of the truth finds herself in a contest with forces of the occult,horror,action,0.7359788,0.23626235,0.027758928
tt2071416,Benvenuti a Fuocofatuo,francesco pasanisi sta guardando la televisione dopo aver fatto zapping fra canali politicisti cose trash e spot inadatti all'ora di pranzo capita su un canale in cui sta iniziando un,horror,action,0.62654656,0.040916167,0.33253723
tt13555092,Conflict: A Star Wars Story,reawaken the jedi order has stretched fin as a result of the new strict rules set in place by the new republic 200 years after rey and the resistance brought an end to the evil first,action,horror,0.22413462,0.6502293,0.12563607
tt4262350,The Fappening,inspired by the august 2014 celebrity cellphone hack a struggling filmmaker has his wish for fame fulfilled but gets more than what he bargains for,horror,romance,0.15326379,0.17711021,0.66962594
tt0035612,The Adventures of Tartu,1940 captain terence stevenson with the british army is part of the bomb disposal unit in london his primary job to defuse them despite having no experience as a spy he is asked by his,romance,action,0.91516876,0.019417277,0.06541401
tt12267160,Oculi,martin a blind man in his 30's looking for love might be in way over his head when he starts investigating the kidnapping of his new date,action,romance,0.09052951,0.08729756,0.8221729
tt0118216,De Zeemeerman,tony is really handsome but he smells a scientist gives him a potion that should get rid of his fishy smell unfortunately there are some serious side effects,romance,horror,0.19634274,0.55429274,0.24936453
tt1697696,Project Nine,an organization is threatening to infect the world with extreme cannibalism watch as america attempts to survive this ordeal through the government's lies and treachery,horror,action,0.7973937,0.15364511,0.04896115
tt14314178,Idle Speed,a college freshman crippled by indecision is forced to fight for his life in the utah desert after he and his self-assured roommate cross paths with a mysterious shooter,action,romance,0.30804503,0.25107846,0.44087654
tt0084625,Safari 3000,reporter jj dalton (stockard channing) wants to write a story about a gruelling three thousand kilometer auto rally through africa when her deal to ride with a driver falls through she,action,romance,0.16075891,0.025479311,0.8137618
tt5168112,Verrückt nach Fixi,a rather unpopular cowardly guy gets a sex doll for his birthday when he finds she's a little more action-packed than once assumed,romance,action,0.89808637,0.05918112,0.042732596
tt5096920,Ouija 4,min (jacqueline ch'ng) lung (sammy sum) keong and fen are business partners of an online game design company which is on the verge of winding up due to the lack of clients just as,horror,romance,0.24373126,0.10494113,0.65132755
tt0379889,The Merchant of Venice,in 16th century venice when a merchant must default on a large loan from an abused jewish moneylender for a friend with romantic ambitions the bitterly vengeful creditor demands a gruesome payment instead,romance,horror,0.059568956,0.532468,0.407963
tt5832668,The Count of Monte Cristo,we will disclose this when as film progress begins and we can elaborate on storyline,action,romance,0.39597788,0.17484415,0.42917797
tt2589132,Habibie & Ainun,this movie is based on the memoir written by the 3rd president of indonesia and one of the world-famous engineer bj habibie about his wife hasri ainun habibie,romance,action,0.6405353,0.053695492,0.3057692
tt0037114,Mystery of the River Boat,the mystery of the riverboat while ending each chapter with a cliffhanger is more episodic in nature than the usual universal serial and somewhat similar to universal's 1934 tailspin,action,horror,0.081080176,0.50387233,0.4150475
tt0025064,Double Door,in new york in 1910 wealthy spinster victoria van brett controls with an iron hand both the family fortune and the lives of her younger sister caroline and half brother rip when rip,horror,romance,0.2364829,0.15106498,0.61245215
tt3413926,Don't Touch That Dial,public access hero donny defeyo's tv show has been canceled now he and his team fight back when the broadcasting station has been taken over by a snobbish hollywood producer,horror,action,0.86625797,0.04937227,0.084369816
tt13528134,Khan Tiuola,the events take place in the 1940s during wwii inside a hotel in el-alamein city which is owned by a man who lives there with his family but things take a turn by the arrival of a new,horror,romance,0.15636687,0.3732664,0.47036675
tt13022434,Não Deixe o Sangue Voltar para a Cabana,a former mma fighter must protect his daughter from a cult that wants to kidnap her and that is related to her mother's mysterious passing,horror,action,0.7700096,0.19057515,0.039415367
tt0349600,Hwanghonui geomgaek,kim tae-won remains loyal to queen min after the ursper jang hie-bin takes the throne queen hie-bin's chief magistrate tyrranizes those who remain sympathetic to the old queen and attempts,action,romance,0.18461867,0.040315144,0.7750662
tt0061393,Begushchaya po volnam,the young pianist thomas harvey finds the brig hurrying through the waves after a brawl harvey is abandoned alone in a lifeboat cut adrift from its moorings by a miracle a fair,romance,horror,0.17766042,0.4385112,0.38382837
tt11454430,Jaan to Pyara,gill and lakha two childhood friends fall for the same girl maahi on the other side of the village jagga has vowed to make her his wife maahi parents force her to marry jagga but gill,action,romance,0.07992837,0.07286135,0.8472102
tt10773392,That Mexican Car That Drives with Gestures,the car drives with hand gestures,action,horror,0.39839733,0.43586394,0.16573878
tt13707568,13rd Sister: Three Deadly Days,gypsy life easy to get in and out the thought that after overthrowing the boss hac ho at the same time smashed the sinister plot of anh hai sister thirteen and an cu nghia doan were,action,horror,0.35138977,0.45990646,0.1887038
tt18311384,Married in Malibu,a murder mystery irrelevant romantic comedy that takes place in malibu,action,romance,0.050084043,0.09194964,0.85796624
tt0038147,Tahiti Nights,during world war two an american band leader jack (dave o'brien) arrives on a tahitian island  and via a chain of unexpected events soon finds himself soon about to be betrothed to,romance,action,0.43875346,0.3721296,0.189117
tt3188402,Sphere of Fear,a possessed football is killing people dylan davis with the help of a hot goth chick must avenge his brother's death by the football and kill it before it falls into the mercenary hands of the mysterious hunter,horror,action,0.9034927,0.087322645,0.009184671
tt0376868,Savage Water,a group of holidaymakers have booked themselves a dream trip with the wild west white water river boat company their journey will take them along the great colorado so they can experience first hand the beauty of the grand canyon,horror,action,0.6959903,0.11528264,0.188727
tt5446494,Una noche de amor,a couple married for 12 years and 2 kids decide to go out the night doesn't go as planned,romance,horror,0.18880694,0.60493374,0.20625928
tt0115541,Angaara,sagar is a young man who lives with his mom saraswati a college-going brother vishal and a school-going sister chutki in a town in india his father had abandoned them years ago and,action,romance,0.12286463,0.3273893,0.5497461
tt5211244,Ricardo,sibling rivalry takes a deadly turn when a young man's jealousy of his adopted brother pushes him to the breaking point,horror,romance,0.38810426,0.16326766,0.4486281
tt11714030,Hell Hole,just outside a desolate ghost town inside a long-abandoned gold mine lurks a dark being conjured by the shanowah tribe ages ago to destroy those that threatened to wipe out their people,action,horror,0.13344254,0.8515525,0.015004935
tt0056516,The Spiral Road,in 1936 a dutch physician who treats leprosy patients in the jungles of indonesia has a dangerous run-in with a local witch-doctor who uses black magic to kill his enemies,romance,horror,0.18208933,0.8104414,0.007469269
tt5136686,Skinford,british con artist jimmy 'skinny' skinford uncovers the opportunity of a lifetime--whilst digging his own grave,action,horror,0.12794565,0.745796,0.12625828
tt0059387,The 2nd Best Secret Agent in the Whole Wide World,dauntless british agent charles vine is called upon to escort to london the famed swedish scientist henrik jacobs to negotiate the sale of a secret formula however sinister forces,action,horror,0.3337158,0.60945094,0.05683328
tt13666398,Gozen: Jenren no ken,rinnosuke aoyama is a spy of the shogunate who undertakes a secret order and takes actions behind the scenes he falls in love with yae a samurai's daughter with terminal disease rinnosuke is torn between love and mission,action,romance,0.32614425,0.0082681505,0.6655876
tt5653294,Flight Crew,aircraft crew members must put off their differences when a natural disaster threatens to death hundreds of tourists,action,horror,0.3007814,0.6185831,0.08063552
tt4094226,Mind-Bender 2,after the events of the the first film jon returns as a ghost to haunt tom tom initially refuses to believe that ghosts exist but jon eventually hypnotizes him into continuing his rein of terror,action,horror,0.042420607,0.95259094,0.0049885074
tt4995872,The Fates,an american girl travels to brazil and falls in love with a drug dealer from the favelas in the pulsing city of rio de janeiro,action,romance,0.101553194,0.051249083,0.84719765
tt0054809,Diary of a Nudist,newspaper editor arthur sherwood is on a hunting trip when he accidentally stumbles upon a nudist camp in the woods he is very much shocked by this and decides to send reporter stacy,romance,horror,0.09939418,0.8597185,0.04088732
tt14999042,Inve$titorii,the story of three men old friends who work at a car parts factory in a provincial town - when the factory is bought by some foreign investors the three along with many other employees,romance,action,0.61296374,0.04183406,0.34520218
tt1523575,The Haunting at Woodland Hills,a wounded fugitive on the run and hiding from the law breaks into a dilapidated house and discovers the skeletal remains of the owner after reading letters between the man and his estranged son he sets out on a quest to reunite the dead,horror,romance,0.29641205,0.18710482,0.5164832
tt4507648,Kiladi Gandu,kiladi gandu is a 1991 indian kannada film directed by b ramamurthy and produced by gokul raj go ra bheema rao b sathyanarayana lalitha gopalaswamy b nagarathna the film stars tiger,action,horror,0.21107376,0.41968915,0.3692371
tt0095740,Nightmare Beach,after the execution of a motorcycle gang leader convicted of murder a helmeted biker goes on a killing spree during spring break in florida,horror,action,0.93436193,0.047650747,0.017987225
tt6301014,Laj o lajbazi,rahmat is a driver but his wife is not content with his job this ruins their relationship making them always to fight each other but when dash gholam intervenes everything changes,action,romance,0.07178613,0.0309294,0.8972845
tt23028466,Backwaters,a reclusive fisherman wakes up wounded and framed for a murder in the carolina swamps an unchecked sheriff aims to finish him off but he may have gotten more than he bargained for in this lowcountry loner,action,horror,0.3315201,0.43219328,0.23628661
tt14213176,Monopoly Money: The Movie,fed up with tirelessly working day in and day out just to provide for their families and have nothing to show for it two friends cj and speedy begin to explore different ways to bring in,action,romance,0.12251139,0.19031608,0.6871725
tt0332322,Poniente,after living in madrid for many years as a teacher lucia returns to her hometown after her father's death results in the inheritance of his tomato farm while fighting the community's,romance,horror,0.29101047,0.62163806,0.08735146
tt1941680,Englewood: The Growing Pains in Chicago,englewood examines the lives of three young men living in englewood chicago united by the desire to survive senior year but divided by their ways of life,action,romance,0.15267612,0.1906186,0.65670526
tt0089122,Fair Game,a young woman running an animal sanctuary in the outback takes her revenge on a trio of kangaroo hunters who terrorized her,action,horror,0.070152275,0.91261655,0.017231217
tt8962706,Papi Cuanto Vale tu Tiempo,a man has no time for his wife kids not even god the devil is right around the corner waiting for his next victims if you don't appreciate what god has given you then it can easily be,action,horror,0.12156747,0.8314418,0.04699062
tt0405325,Sky High,set in an era where superheroes are commonly known and accepted young william stronghold the son of the commander and jetstream tries to find a balance between being a normal teenager and an extraordinary being,action,romance,0.32181156,0.13879357,0.5393949
tt1667061,Alongside Night,alongside night is the story of the final economic collapse of the united states as seen through the eyes of 16-year-old elliot vreeland searching for his missing nobel-laureate-economist,action,horror,0.2159143,0.3964481,0.3876376
tt1618442,The Last Witch Hunter,the last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history,action,horror,0.07425534,0.9183901,0.0073545934
tt7270506,The Invited,after meeting the girl of his dreams an ambitious but lonely computer programmer soon discovers the terrifying secret behind her affections,action,horror,0.036043897,0.92897904,0.034977145
tt2557258,The Healer,alberto a colombian migrant working illegally in london to pay for his mother's operation back home becomes convinced that god has a destiny marked out for him this is a taught poignant thriller with a captivating supernatural twist,action,horror,0.33659196,0.64585036,0.017557675
tt2338424,Tumbledown,a young woman struggles to move on with her life after the death of her husband an acclaimed folk singer when a brash new york writer forces her to confront her loss and the ambiguous circumstances of his death,romance,horror,0.13526592,0.4485262,0.41620788
tt0019549,Warming Up,bert a pitcher for a baseball team in a small town is given the opportunity to try out for a team in the big leagues unfortunately he incurs the enmity of mcrae the league's leading,romance,action,0.6111425,0.17717089,0.2116866
tt4648572,Night of the Hee-Hee,when the boogeyman comes a creepin two sixth graders enlist the help of their social studies teacher to catch him and put an end to his reign of fright once and for all,horror,romance,0.31224367,0.16376911,0.52398723
tt16157716,World: The Search,harrison returns and goes across the world to find jordan,action,romance,0.38614145,0.114335954,0.4995226
tt22900276,Masand,based on true events the film revolves around masands who committed crimes during 1980 to 2010 in punjab they burnt families alive raped and killed innocent children their rising terror spoiled the atmosphere in punjab,action,horror,0.34152058,0.6210646,0.037414797
tt23576328,Legend of Paul Pry,lisa adams is assign to get the story on chris wells a missing person but ends up going down the wrong road called paul pry trail,horror,action,0.8063907,0.087273225,0.1063361
tt2243308,Amphigori,this movie is a motley collection of 12 short films varying from action drama comedy to romance and connected together with the help of a book and a conversation of two guys who are planning to make a movie,action,romance,0.3471617,0.0469218,0.60591644
tt0023333,The Phantom Express,a railway is threatened by mysterious wrecks which turn out to be caused by criminals using a unique deception,romance,action,0.60589653,0.34753582,0.04656772
tt5564932,Moss,in this southern gothic coming-of-age tale an isolated and troubled young man moss meets a mysterious and beautiful hiker on the banks of the river near his home on his eighteenth,romance,horror,0.21238439,0.66356426,0.12405141
